File: diagnostic
Build ID: c5c547761b7abed7a06d8d64f49e8485c1ad07cd
Type: cpu
Time: 2026-09-16 21:25:21 UTC
Duration: 4.17s, Total samples = 5.51s (132.02%)
Showing nodes accounting for 3.88s, 70.42% of 5.51s total
Dropped 466 nodes (cum <= 0.03s)
      flat  flat%   sum%        cum   cum%
         0     0% 64.61%      0.04s  0.73%  runtime.newstack
     0.04s  0.73% 65.34%      0.04s  0.73%  runtime.nextFreeFast (inline)
         0     0% 65.34%      0.04s  0.73%  runtime.park_m
         0     0% 65.34%      0.04s  0.73%  runtime.slicebytetostring
         0     0% 65.34%      0.04s  0.73%  syscall.Syscall
         0     0% 65.34%      0.03s  0.54%  bytes.(*Buffer).Write
         0     0% 65.34%      0.03s  0.54%  bytes.(*Buffer).grow
     0.01s  0.18% 65.52%      0.03s  0.54%  bytes.Clone (inline)
     0.01s  0.18% 65.70%      0.03s  0.54%  bytes.growSlice
         0     0% 65.70%      0.03s  0.54%  crypto/internal/fips140/sha256.New (inline)
         0     0% 65.70%      0.03s  0.54%  crypto/sha256.New (inline)
         0     0% 65.70%      0.03s  0.54%  database/sql.(*Conn).QueryRowContext
     0.03s  0.54% 66.24%      0.03s  0.54%  encoding/hex.Decode
         0     0% 66.24%      0.03s  0.54%  encoding/json/jsontext.(*decoderState).consumeArray
         0     0% 66.24%      0.03s  0.54%  encoding/json/jsontext.export.GetBufferedEncoder (inline)
     0.01s  0.18% 66.42%      0.03s  0.54%  encoding/json/jsontext.getBufferedEncoder
         0     0% 66.42%      0.03s  0.54%  encoding/json/v2.JoinOptions (inline)
         0     0% 66.42%      0.03s  0.54%  github.com/graydeon/mousa/internal/mousa.DerivationInput.MarshalJSON
         0     0% 66.42%      0.03s  0.54%  github.com/graydeon/mousa/internal/mousa.NewRepresentationID
         0     0% 66.42%      0.03s  0.54%  github.com/graydeon/mousa/internal/mousa.ParseSHA256 (inline)
         0     0% 66.42%      0.03s  0.54%  github.com/graydeon/mousa/internal/mousa.Representation.Validate
         0     0% 66.42%      0.03s  0.54%  github.com/graydeon/mousa/internal/mousa.RepresentationID.MarshalJSON
         0     0% 66.42%      0.03s  0.54%  github.com/graydeon/mousa/internal/mousa.SourceTrail.Validate
         0     0% 66.42%      0.03s  0.54%  github.com/graydeon/mousa/internal/mousa.decodeDerivationInput
         0     0% 66.42%      0.03s  0.54%  github.com/graydeon/mousa/internal/sqlite.getPolicyBinding
         0     0% 66.42%      0.03s  0.54%  github.com/graydeon/mousa/internal/sqlite.getPolicyDefinition
         0     0% 66.42%      0.03s  0.54%  golang.org/x/sys/unix.MunmapPtr (inline)
         0     0% 66.42%      0.03s  0.54%  golang.org/x/sys/unix.munmap
         0     0% 66.42%      0.03s  0.54%  modernc.org/libc.GoString (inline)
         0     0% 66.42%      0.03s  0.54%  modernc.org/libc.Xfree
         0     0% 66.42%      0.03s  0.54%  modernc.org/libc.Xmalloc
     0.01s  0.18% 66.61%      0.03s  0.54%  modernc.org/memory.(*Allocator).UintptrFree
         0     0% 66.61%      0.03s  0.54%  modernc.org/memory.(*Allocator).UintptrMalloc
         0     0% 66.61%      0.03s  0.54%  modernc.org/memory.(*Allocator).mmap
         0     0% 66.61%      0.03s  0.54%  modernc.org/memory.(*Allocator).newSharedPage
         0     0% 66.61%      0.03s  0.54%  modernc.org/memory.mmap
         0     0% 66.61%      0.03s  0.54%  modernc.org/memory.unmap (inline)
         0     0% 66.61%      0.03s  0.54%  modernc.org/sqlite.(*conn).columnText
         0     0% 66.61%      0.03s  0.54%  modernc.org/sqlite/lib._btreeParseCell
     0.01s  0.18% 66.79%      0.03s  0.54%  modernc.org/sqlite/lib._codeEqualityTerm
         0     0% 66.79%      0.03s  0.54%  modernc.org/sqlite/lib._columnName
         0     0% 66.79%      0.03s  0.54%  modernc.org/sqlite/lib._findElementWithHash
         0     0% 66.79%      0.03s  0.54%  modernc.org/sqlite/lib._getCellInfo
         0     0% 66.79%      0.03s  0.54%  modernc.org/sqlite/lib._moveToChild
         0     0% 66.79%      0.03s  0.54%  modernc.org/sqlite/lib._moveToRoot
         0     0% 66.79%      0.03s  0.54%  modernc.org/sqlite/lib._readDbPage
         0     0% 66.79%      0.03s  0.54%  modernc.org/sqlite/lib._sqlite3BtreePayloadSize (partial-inline)
     0.01s  0.18% 66.97%      0.03s  0.54%  modernc.org/sqlite/lib._sqlite3ColumnIndex
     0.01s  0.18% 67.15%      0.03s  0.54%  modernc.org/sqlite/lib._sqlite3DbStrNDup
         0     0% 67.15%      0.03s  0.54%  modernc.org/sqlite/lib._sqlite3FindTable
         0     0% 67.15%      0.03s  0.54%  modernc.org/sqlite/lib._sqlite3HashFind (inline)
         0     0% 67.15%      0.03s  0.54%  modernc.org/sqlite/lib._sqlite3LocateTable
         0     0% 67.15%      0.03s  0.54%  modernc.org/sqlite/lib._sqlite3LocateTableItem
         0     0% 67.15%      0.03s  0.54%  modernc.org/sqlite/lib._sqlite3MemFree
     0.01s  0.18% 67.33%      0.03s  0.54%  modernc.org/sqlite/lib._sqlite3NameFromToken
     0.01s  0.18% 67.51%      0.03s  0.54%  modernc.org/sqlite/lib._sqlite3SelectAddTypeInfo
         0     0% 67.51%      0.03s  0.54%  modernc.org/sqlite/lib._sqlite3SrcListAppend
     0.01s  0.18% 67.70%      0.03s  0.54%  modernc.org/sqlite/lib._sqlite3VdbeMemGrow
     0.01s  0.18% 67.88%      0.03s  0.54%  modernc.org/sqlite/lib._sqlite3WhereEnd
     0.03s  0.54% 68.42%      0.03s  0.54%  modernc.org/sqlite/lib._sqlite3WhereTabFuncArgs
     0.01s  0.18% 68.60%      0.03s  0.54%  modernc.org/sqlite/lib._whereLoopAddBtreeIndex
     0.01s  0.18% 68.78%      0.03s  0.54%  modernc.org/sqlite/lib._yy_find_reduce_action
     0.01s  0.18% 68.97%      0.03s  0.54%  runtime.(*mcentral).cacheSpan
     0.01s  0.18% 69.15%      0.03s  0.54%  runtime.(*pageAlloc).update
     0.02s  0.36% 69.51%      0.03s  0.54%  runtime.(*spanSet).push
         0     0% 69.51%      0.03s  0.54%  runtime.forEachP (inline)
         0     0% 69.51%      0.03s  0.54%  runtime.forEachP.func1
         0     0% 69.51%      0.03s  0.54%  runtime.forEachPInternal
         0     0% 69.51%      0.03s  0.54%  runtime.gcMarkTermination
         0     0% 69.51%      0.03s  0.54%  runtime.gcStart
     0.02s  0.36% 69.87%      0.03s  0.54%  runtime.gcTrigger.test
     0.02s  0.36% 70.24%      0.03s  0.54%  runtime.isSystemGoroutine
         0     0% 70.24%      0.03s  0.54%  runtime.newproc1
     0.01s  0.18% 70.42%      0.03s  0.54%  runtime.stringtoslicebyte
