File: diagnostic
Build ID: abd29e9db092f2100ef189cb53825be3ba977096
Type: cpu
Time: 2026-09-16 07:18:10 UTC
Duration: 4.15s, Total samples = 4.46s (107.46%)
Showing nodes accounting for 2.97s, 66.59% of 4.46s total
Dropped 363 nodes (cum <= 0.02s)
      flat  flat%   sum%        cum   cum%
         0     0% 66.59%      0.03s  0.67%  modernc.org/sqlite/lib._sqlite3VdbeDelete
         0     0% 66.59%      0.03s  0.67%  modernc.org/sqlite/lib._sqlite3VdbeMemClearAndResize
         0     0% 66.59%      0.05s  1.12%  modernc.org/sqlite/lib._sqlite3VdbeRecordCompare
         0     0% 66.59%      0.21s  4.71%  modernc.org/sqlite/lib._sqlite3VdbeReset
         0     0% 66.59%      0.13s  2.91%  modernc.org/sqlite/lib._sqlite3WalEndReadTransaction
         0     0% 66.59%      0.05s  1.12%  modernc.org/sqlite/lib._sqlite3WalkExprNN
         0     0% 66.59%      0.34s  7.62%  modernc.org/sqlite/lib._sqlite3WhereBegin
         0     0% 66.59%      0.07s  1.57%  modernc.org/sqlite/lib._unixFileSize
         0     0% 66.59%      0.20s  4.48%  modernc.org/sqlite/lib._walBeginReadTransaction
         0     0% 66.59%      0.04s   0.9%  modernc.org/sqlite/lib._walIndexReadHdr
         0     0% 66.59%      0.04s   0.9%  modernc.org/sqlite/lib._walIndexTryHdr
         0     0% 66.59%      0.13s  2.91%  modernc.org/sqlite/lib._walLockShared
         0     0% 66.59%      0.13s  2.91%  modernc.org/sqlite/lib._walUnlockShared
         0     0% 66.59%      0.04s   0.9%  modernc.org/sqlite/lib._whereLoopAddBtreeIndex
         0     0% 66.59%      0.08s  1.79%  modernc.org/sqlite/lib._whereScanInit
         0     0% 66.59%      0.03s  0.67%  reflect.New
         0     0% 66.59%      0.06s  1.35%  runtime.(*mcache).nextFree
         0     0% 66.59%      0.13s  2.91%  runtime.gcBgMarkWorker
         0     0% 66.59%      0.09s  2.02%  runtime.gcBgMarkWorker.func2
         0     0% 66.59%      0.09s  2.02%  runtime.gcDrain
         0     0% 66.59%      0.03s  0.67%  runtime.gcDrainMarkWorkerDedicated (inline)
         0     0% 66.59%      0.04s   0.9%  runtime.gcDrainMarkWorkerIdle (inline)
         0     0% 66.59%      4.27s 95.74%  runtime.main
         0     0% 66.59%      0.06s  1.35%  runtime.mallocgcSmallScanNoHeader
         0     0% 66.59%      0.14s  3.14%  runtime.systemstack
         0     0% 66.59%      0.03s  0.67%  sync.(*Map).Load (inline)
         0     0% 66.59%      0.26s  5.83%  syscall.Syscall
