File: diagnostic
Build ID: abd29e9db092f2100ef189cb53825be3ba977096
Type: cpu
Time: 2026-09-16 07:18:10 UTC
Duration: 4.15s, Total samples = 4.46s (107.46%)
Showing nodes accounting for 2.97s, 66.59% of 4.46s total
Dropped 363 nodes (cum <= 0.02s)
      flat  flat%   sum%        cum   cum%
     0.01s  0.22% 59.87%      0.03s  0.67%  modernc.org/sqlite/lib._sqlite3ExprCodeGetColumn
     0.02s  0.45% 60.31%      0.03s  0.67%  modernc.org/sqlite/lib._sqlite3ExprCollSeq
         0     0% 60.31%      0.03s  0.67%  modernc.org/sqlite/lib._sqlite3ExprCompareCollSeq
     0.02s  0.45% 60.76%      0.03s  0.67%  modernc.org/sqlite/lib._sqlite3ExprListAppend
     0.01s  0.22% 60.99%      0.03s  0.67%  modernc.org/sqlite/lib._sqlite3FindTable
     0.01s  0.22% 61.21%      0.03s  0.67%  modernc.org/sqlite/lib._sqlite3GetVdbe
         0     0% 61.21%      0.03s  0.67%  modernc.org/sqlite/lib._sqlite3Malloc
     0.02s  0.45% 61.66%      0.03s  0.67%  modernc.org/sqlite/lib._sqlite3MemMalloc
         0     0% 61.66%      0.03s  0.67%  modernc.org/sqlite/lib._sqlite3PcacheFetch
     0.01s  0.22% 61.88%      0.03s  0.67%  modernc.org/sqlite/lib._sqlite3VdbeClearObject
         0     0% 61.88%      0.03s  0.67%  modernc.org/sqlite/lib._sqlite3VdbeDelete
         0     0% 61.88%      0.03s  0.67%  modernc.org/sqlite/lib._sqlite3VdbeMemClearAndResize
     0.01s  0.22% 62.11%      0.03s  0.67%  modernc.org/sqlite/lib._sqlite3VdbeMemGrow
     0.02s  0.45% 62.56%      0.03s  0.67%  modernc.org/sqlite/lib._yy_find_reduce_action
     0.03s  0.67% 63.23%      0.03s  0.67%  modernc.org/sqlite/lib._yy_find_shift_action
         0     0% 63.23%      0.03s  0.67%  reflect.New
     0.03s  0.67% 63.90%      0.03s  0.67%  runtime.(*_panic).nextDefer
         0     0% 63.90%      0.03s  0.67%  runtime.gcDrainMarkWorkerDedicated (inline)
     0.02s  0.45% 64.35%      0.03s  0.67%  runtime.mallocgcSmallNoScanSC6
     0.03s  0.67% 65.02%      0.03s  0.67%  runtime.mallocgcSmallScanNoHeaderSC2
     0.03s  0.67% 65.70%      0.03s  0.67%  runtime.memclrNoHeapPointers
     0.03s  0.67% 66.37%      0.03s  0.67%  runtime.nextFreeFast (inline)
         0     0% 66.37%      0.03s  0.67%  sync.(*Map).Load (inline)
     0.01s  0.22% 66.59%      0.03s  0.67%  sync.(*Mutex).Unlock (inline)
